ano,uf,municipio,populacao
2023,MG,TUMIRITINGA,6385.0
2023,MG,TUPACIGUARA,25974.0
2023,MG,TURMALINA,20465.0
2023,MG,TURVOLÂNDIA,5088.0
2023,MG,UBÁ,112608.0
2023,MG,UBAÍ,12319.0
2023,MG,UBAPORANGA,12968.0
2023,MG,UBERABA,347209.0
2023,MG,UBERLÂNDIA,730775.0
2023,MG,UMBURATIBA,2662.0
2023,MG,UNAÍ,88092.0
2023,MG,UNIÃO DE MINAS,4056.0
2023,MG,URUANA DE MINAS,3308.0
2023,MG,URUCÂNIA,10604.0
2023,MG,URUCUIA,17880.0
2023,MG,VARGEM ALEGRE,6147.0
2023,MG,VARGEM BONITA,2174.0
2023,MG,VARGEM GRANDE DO RIO PARDO,4886.0
2023,MG,VARGINHA,140205.0
2023,MG,VARJÃO DE MINAS,7239.0
2023,MG,VÁRZEA DA PALMA,37370.0
2023,MG,VARZELÂNDIA,19252.0
2023,MG,VAZANTE,20562.0
2023,MG,VERDELÂNDIA,8648.0
2023,MG,VEREDINHA,5495.0
2023,MG,VERÍSSIMO,3785.0
2023,MG,VERMELHO NOVO,4943.0
2023,MG,VESPASIANO,134337.0
2023,MG,VIÇOSA,79565.0
2023,MG,VIEIRAS,3675.0
2023,MG,MATHIAS LOBATO,3113.0
2023,MG,VIRGEM DA LAPA,12798.0
2023,MG,VIRGÍNIA,8897.0
2023,MG,VIRGINÓPOLIS,10489.0
2023,MG,VIRGOLÂNDIA,4916.0
2023,MG,VISCONDE DO RIO BRANCO,41979.0
2023,MG,VOLTA GRANDE,4871.0
2023,MG,WENCESLAU BRAZ,2465.0
2023,ES,AFONSO CLÁUDIO,31386.0
2023,ES,ÁGUIA BRANCA,9872.0
2023,ES,ÁGUA DOCE DO NORTE,11680.0
2023,ES,ALEGRE,30306.0
2023,ES,ALFREDO CHAVES,14521.0
2023,ES,ALTO RIO NOVO,7829.0
2023,ES,ANCHIETA,31434.0
2023,ES,APIACÁ,7508.0
2023,ES,ARACRUZ,103676.0
2023,ES,ATÍLIO VIVÁCQUA,11641.0
2023,ES,BAIXO GUANDU,31978.0
2023,ES,BARRA DE SÃO FRANCISCO,45275.0
2023,ES,BOA ESPERANÇA,14612.0
2023,ES,BOM JESUS DO NORTE,10376.0
2023,ES,BREJETUBA,13046.0
2023,ES,CACHOEIRO DE ITAPEMIRIM,205247.0
2023,ES,CARIACICA,380990.0
2023,ES,CASTELO,38676.0
2023,ES,COLATINA,126452.0
2023,ES,CONCEIÇÃO DA BARRA,30216.0
2023,ES,CONCEIÇÃO DO CASTELO,12667.0
2023,ES,DIVINO DE SÃO LOURENÇO,4797.0
2023,ES,DOMINGOS MARTINS,36046.0
2023,ES,DORES DO RIO PRETO,6839.0
2023,ES,ECOPORANGA,22709.0
2023,ES,FUNDÃO,20601.0
2023,ES,GOVERNADOR LINDENBERG,12257.0
2023,ES,GUAÇUÍ,31331.0
2023,ES,GUARAPARI,131724.0
2023,ES,IBATIBA,27035.0
2023,ES,IBIRAÇU,12481.0
2023,ES,IBITIRAMA,9401.0
2023,ES,ICONHA,13438.0
2023,ES,IRUPI,14092.0
2023,ES,ITAGUAÇU,14023.0
2023,ES,ITAPEMIRIM,39159.0
2023,ES,ITARANA,10708.0
2023,ES,IÚNA,29930.0
2023,ES,JAGUARÉ,31410.0
2023,ES,JERÔNIMO MONTEIRO,12207.0
2023,ES,JOÃO NEIVA,15582.0
2023,ES,LARANJA DA TERRA,11245.0
2023,ES,LINHARES,180833.0
2023,ES,MANTENÓPOLIS,14413.0
2023,ES,MARATAÍZES,42338.0
2023,ES,MARECHAL FLORIANO,17942.0
2023,ES,MARILÂNDIA,13052.0
2023,ES,MIMOSO DO SUL,25629.0
2023,ES,MONTANHA,19353.0
2023,ES,MUCURICI,5564.0
2023,ES,MUNIZ FREIRE,17993.0
2023,ES,MUQUI,14907.0
2023,ES,NOVA VENÉCIA,51417.0
2023,ES,PANCAS,21348.0
2023,ES,PEDRO CANÁRIO,24311.0
2023,ES,PINHEIROS,26213.0
2023,ES,PIÚMA,23035.0
2023,ES,PONTO BELO,7356.0
2023,ES,PRESIDENTE KENNEDY,13194.0
2023,ES,RIO BANANAL,19813.0
2023,ES,RIO NOVO DO SUL,11554.0
2023,ES,SANTA LEOPOLDINA,12959.0
2023,ES,SANTA MARIA DE JETIBÁ,43325.0
2023,ES,SANTA TERESA,23824.0
2023,ES,SÃO DOMINGOS DO NORTE,8871.0
2023,ES,SÃO GABRIEL DA PALHA,36647.0
2023,ES,SÃO JOSÉ DO CALÇADO,10954.0
2023,ES,SÃO MATEUS,133994.0
2023,ES,SÃO ROQUE DO CANAÃ,11936.0
2023,ES,SERRA,554519.0
2023,ES,SOORETAMA,29865.0
2023,ES,VARGEM ALTA,21065.0
2023,ES,VENDA NOVA DO IMIGRANTE,25686.0
2023,ES,VIANA,79588.0
2023,ES,VILA PAVÃO,9289.0
2023,ES,VILA VALÉRIO,14164.0
2023,ES,VILA VELHA,505777.0
2023,ES,VITÓRIA,356167.0
2023,RJ,ANGRA DOS REIS,194645.0
2023,RJ,APERIBÉ,11728.0
2023,RJ,ARARUAMA,136941.0
2023,RJ,AREAL,12499.0
2023,RJ,ARMAÇÃO DOS BÚZIOS,38751.0
2023,RJ,ARRAIAL DO CABO,31810.0
2023,RJ,BARRA DO PIRAÍ,99820.0
2023,RJ,BARRA MANSA,183462.0
2023,RJ,BELFORD ROXO,516751.0
2023,RJ,BOM JARDIM,28757.0
2023,RJ,BOM JESUS DO ITABAPOANA,37239.0
2023,RJ,CABO FRIO,236121.0
2023,RJ,CACHOEIRAS DE MACACU,59744.0
2023,RJ,CAMBUCI,15295.0
2023,RJ,CARAPEBUS,15592.0
2023,RJ,COMENDADOR LEVY GASPARIAN,8817.0
2023,RJ,CAMPOS DOS GOYTACAZES,516827.0
2023,RJ,CANTAGALO,20079.0
2023,RJ,CARDOSO MOREIRA,13110.0
2023,RJ,CARMO,18450.0
2023,RJ,CASIMIRO DE ABREU,47213.0
2023,RJ,CONCEIÇÃO DE MACABU,22665.0
2023,RJ,CORDEIRO,21798.0
2023,RJ,DUAS BARRAS,11458.0
2023,RJ,DUQUE DE CAXIAS,897898.0
2023,RJ,ENGENHEIRO PAULO DE FRONTIN,13393.0
2023,RJ,GUAPIMIRIM,58262.0
2023,RJ,IGUABA GRANDE,29460.0
2023,RJ,ITABORAÍ,242228.0
2023,RJ,ITAGUAÍ,130263.0
2023,RJ,ITALVA,14952.0
2023,RJ,ITAOCARA,23427.0
2023,RJ,ITAPERUNA,105800.0
2023,RJ,ITATIAIA,32503.0
2023,RJ,JAPERI,104222.0
2023,RJ,LAJE DO MURIAÉ,7441.0
2023,RJ,MACAÉ,265137.0
2023,RJ,MACUCO,5623.0
2023,RJ,MAGÉ,245916.0
2023,RJ,MANGARATIBA,44782.0
2023,RJ,MARICÁ,189827.0
2023,RJ,MENDES,18365.0
2023,RJ,MESQUITA,177909.0
2023,RJ,MIGUEL PEREIRA,26872.0
2023,RJ,MIRACEMA,27772.0
2023,RJ,NATIVIDADE,15427.0
2023,RJ,NILÓPOLIS,159218.0
2023,RJ,NITERÓI,516850.0
2023,RJ,NOVA FRIBURGO,197496.0
2023,RJ,NOVA IGUAÇU,834217.0
2023,RJ,PARACAMBI,48374.0
2023,RJ,PARAÍBA DO SUL,44604.0
2023,RJ,PARATY,45894.0
2023,RJ,PATY DO ALFERES,29643.0
2023,RJ,PETRÓPOLIS,301063.0
2023,RJ,PINHEIRAL,25324.0
2023,RJ,PIRAÍ,29428.0
2023,RJ,PORCIÚNCULA,18450.0
2023,RJ,PORTO REAL,20659.0
2023,RJ,QUATIS,14360.0
2023,RJ,QUEIMADOS,150702.0
2023,RJ,QUISSAMÃ,24330.0
2023,RJ,RESENDE,135428.0
2023,RJ,RIO BONITO,60021.0
2023,RJ,RIO CLARO,18313.0
2023,RJ,RIO DAS FLORES,9332.0
2023,RJ,RIO DAS OSTRAS,163814.0
2023,RJ,RIO DE JANEIRO,6752727.0
2023,RJ,SANTA MARIA MADALENA,10479.0
2023,RJ,SANTO ANTÔNIO DE PÁDUA,43195.0
2023,RJ,SÃO FRANCISCO DE ITABAPOANA,44791.0
2023,RJ,SÃO FIDÉLIS,39973.0
2023,RJ,SÃO GONÇALO,1029504.0
2023,RJ,SÃO JOÃO DA BARRA,37719.0
2023,RJ,SÃO JOÃO DE MERITI,469960.0
2023,RJ,SÃO JOSÉ DE UBÁ,7277.0
2023,RJ,SÃO JOSÉ DO VALE DO RIO PRETO,22415.0
2023,RJ,SÃO PEDRO DA ALDEIA,109056.0
2023,RJ,SÃO SEBASTIÃO DO ALTO,8707.0
2023,RJ,SAPUCAIA,18279.0
2023,RJ,SAQUAREMA,93569.0
2023,RJ,SEROPÉDICA,84289.0
2023,RJ,SILVA JARDIM,21900.0
2023,RJ,SUMIDOURO,15699.0
2023,RJ,TANGUÁ,33878.0
2023,RJ,TERESÓPOLIS,181256.0
2023,RJ,TRAJANO DE MORAES,10652.0
2023,RJ,TRÊS RIOS,82384.0
2023,RJ,VALENÇA,74332.0
2023,RJ,VARRE-SAI,10883.0
2023,RJ,VASSOURAS,36583.0
2023,RJ,VOLTA REDONDA,277411.0
2023,SP,ADAMANTINA,35397.0
2023,SP,ADOLFO,4011.0
2023,SP,AGUAÍ,34934.0
2023,SP,ÁGUAS DA PRATA,7866.0
2023,SP,ÁGUAS DE LINDÓIA,18576.0
2023,SP,ÁGUAS DE SANTA BÁRBARA,6774.0
2023,SP,ÁGUAS DE SÃO PEDRO,3208.0
2023,SP,AGUDOS,38230.0
2023,SP,ALAMBARI,6280.0
2023,SP,ALFREDO MARCONDES,4378.0
2023,SP,ALTAIR,3845.0
2023,SP,ALTINÓPOLIS,16688.0
2023,SP,ALTO ALEGRE,3980.0
2023,SP,ALUMÍNIO,18247.0
2023,SP,ÁLVARES FLORENCE,3797.0
2023,SP,ÁLVARES MACHADO,26664.0
2023,SP,ÁLVARO DE CARVALHO,5108.0
2023,SP,ALVINLÂNDIA,3087.0
2023,SP,AMERICANA,245512.0
2023,SP,AMÉRICO BRASILIENSE,37651.0
2023,SP,AMÉRICO DE CAMPOS,5984.0
2023,SP,AMPARO,71431.0
2023,SP,ANALÂNDIA,4899.0
2023,SP,ANDRADINA,59359.0
2023,SP,ANGATUBA,25118.0
2023,SP,ANHEMBI,6338.0
2023,SP,ANHUMAS,4140.0
2023,SP,APARECIDA,34717.0
2023,SP,APARECIDA D'OESTE,4123.0
2023,SP,APIAÍ,24483.0
2023,SP,ARAÇARIGUAMA,22755.0
2023,SP,ARAÇATUBA,203492.0
2023,SP,ARAÇOIABA DA SERRA,34522.0
2023,SP,ARAMINA,5607.0
2023,SP,ARANDU,6711.0
2023,SP,ARAPEÍ,2403.0
2023,SP,ARARAQUARA,246430.0
2023,SP,ARARAS,136035.0
2023,SP,ARCO-ÍRIS,1920.0
2023,SP,AREALVA,8472.0
2023,SP,AREIAS,3765.0
2023,SP,AREIÓPOLIS,10721.0
2023,SP,ARIRANHA,8752.0
2023,SP,ARTUR NOGUEIRA,54702.0
2023,SP,ARUJÁ,91198.0
2023,SP,ASPÁSIA,1844.0
2023,SP,ASSIS,105205.0
2023,SP,ATIBAIA,155710.0
2023,SP,AURIFLAMA,14594.0
2023,SP,AVAÍ,4993.0
2023,SP,AVANHANDAVA,12750.0
2023,SP,AVARÉ,93945.0
2023,SP,BADY BASSITT,23461.0
2023,SP,BALBINOS,5045.0
2023,SP,BÁLSAMO,9531.0
2023,SP,BANANAL,10574.0
2023,SP,BARÃO DE ANTONINA,3571.0
2023,SP,BARBOSA,6595.0
2023,SP,BARIRI,34124.0
2023,SP,BARRA BONITA,35642.0
2023,SP,BARRA DO CHAPÉU,5525.0
2023,SP,BARRA DO TURVO,7264.0
2023,SP,BARRETOS,125073.0
2023,SP,BARRINHA,33359.0
2023,SP,BARUERI,305021.0
2023,SP,BASTOS,21426.0
2023,SP,BATATAIS,61655.0
2023,SP,BAURU,386723.0
2023,SP,BEBEDOURO,77911.0
2023,SP,BENTO DE ABREU,2835.0
2023,SP,BERNARDINO DE CAMPOS,11510.0
2023,SP,BERTIOGA,66513.0
2023,SP,BILAC,7826.0
2023,SP,BIRIGUI,124541.0
2023,SP,BIRITIBA MIRIM,31895.0
2023,SP,BOA ESPERANÇA DO SUL,14123.0
2023,SP,BOCAINA,12019.0
2023,SP,BOFETE,11397.0
2023,SP,BOITUVA,63362.0
2023,SP,BOM JESUS DOS PERDÕES,24503.0
2023,SP,BOM SUCESSO DE ITARARÉ,3811.0
2023,SP,BORÁ,883.0
2023,SP,BORACÉIA,4868.0
2023,SP,BORBOREMA,15346.0
2023,SP,BOREBI,2750.0
2023,SP,BOTUCATU,150080.0
2023,SP,BRAGANÇA PAULISTA,178490.0
2023,SP,BRAÚNA,5630.0
2023,SP,BREJO ALEGRE,2758.0
2023,SP,BRODOWSKI,25886.0
2023,SP,BROTAS,24642.0
2023,SP,BURI,20362.0
2023,SP,BURITAMA,17505.0
2023,SP,BURITIZAL,4497.0
2023,SP,CABRÁLIA PAULISTA,4292.0
2023,SP,CABREÚVA,49801.0
2023,SP,CAÇAPAVA,97715.0
2023,SP,CACHOEIRA PAULISTA,33154.0
2023,SP,CACONDE,18148.0
2023,SP,CAFELÂNDIA,17411.0
2023,SP,CAIABU,3970.0
2023,SP,CAIEIRAS,101150.0
2023,SP,CAIUÁ,5801.0
2023,SP,CAJAMAR,88198.0
2023,SP,CAJATI,28849.0
2023,SP,CAJOBI,9940.0
2023,SP,CAJURU,25415.0
2023,SP,CAMPINA DO MONTE ALEGRE,6082.0
2023,SP,CAMPINAS,1204607.0
2023,SP,CAMPO LIMPO PAULISTA,83035.0
2023,SP,CAMPOS DO JORDÃO,50348.0
2023,SP,CAMPOS NOVOS PAULISTA,5009.0
2023,SP,CANANÉIA,12515.0
2023,SP,CANAS,5158.0
2023,SP,CÂNDIDO MOTA,30791.0
2023,SP,CÂNDIDO RODRIGUES,2878.0
2023,SP,CANITAR,5944.0
2023,SP,CAPÃO BONITO,47250.0
2023,SP,CAPELA DO ALTO,22427.0
2023,SP,CAPIVARI,54145.0
2023,SP,CARAGUATATUBA,133139.0
2023,SP,CARAPICUÍBA,401918.0
2023,SP,CARDOSO,11931.0
2023,SP,CASA BRANCA,29720.0
2023,SP,CÁSSIA DOS COQUEIROS,2671.0
2023,SP,CASTILHO,20969.0
2023,SP,CATANDUVA,121143.0
2023,SP,CATIGUÁ,7505.0
2023,SP,CEDRAL,11306.0
2023,SP,CERQUEIRA CÉSAR,21233.0
2023,SP,CERQUILHO,48424.0
2023,SP,CESÁRIO LANGE,19091.0
2023,SP,CHARQUEADA,16668.0
2023,SP,CLEMENTINA,7990.0
2023,SP,COLINA,18721.0
2023,SP,COLÔMBIA,6502.0
2023,SP,CONCHAL,28762.0
2023,SP,CONCHAS,16759.0
2023,SP,CORDEIRÓPOLIS,25123.0
2023,SP,COROADOS,5847.0
2023,SP,CORONEL MACEDO,4443.0
2023,SP,CORUMBATAÍ,4178.0
2023,SP,COSMÓPOLIS,67933.0
2023,SP,COSMORAMA,8128.0
2023,SP,COTIA,272443.0
2023,SP,CRAVINHOS,35055.0
2023,SP,CRISTAIS PAULISTA,9173.0
2023,SP,CRUZÁLIA,2075.0
2023,SP,CRUZEIRO,79704.0
2023,SP,CUBATÃO,123801.0
2023,SP,CUNHA,21914.0
2023,SP,DESCALVADO,33359.0
2023,SP,DIADEMA,416834.0
2023,SP,DIRCE REIS,1723.0
2023,SP,DIVINOLÂNDIA,11170.0
2023,SP,DOBRADA,9023.0
2023,SP,DOIS CÓRREGOS,26279.0
2023,SP,DOLCINÓPOLIS,2179.0
2023,SP,DOURADO,8534.0
2023,SP,DRACENA,46975.0
2023,SP,DUARTINA,12475.0
2023,SP,DUMONT,9946.0
2023,SP,ECHAPORÃ,6160.0
2023,SP,ELDORADO,14377.0
2023,SP,ELIAS FAUSTO,18099.0
2023,SP,ELISIÁRIO,3465.0
2023,SP,EMBAÚBA,2399.0
2023,SP,EMBU DAS ARTES,269293.0
2023,SP,EMBU-GUAÇU,69603.0
2023,SP,EMILIANÓPOLIS,3150.0
2023,SP,ENGENHEIRO COELHO,20925.0
2023,SP,ESPÍRITO SANTO DO PINHAL,42644.0
2023,SP,ESPÍRITO SANTO DO TURVO,4571.0
2023,SP,ESTRELA D'OESTE,9037.0
2023,SP,ESTRELA DO NORTE,2761.0
2023,SP,EUCLIDES DA CUNHA PAULISTA,8604.0
2023,SP,FARTURA,16543.0
2023,SP,FERNANDÓPOLIS,71483.0
2023,SP,FERNANDO PRESTES,5935.0
2023,SP,FERNÃO,1714.0
2023,SP,FERRAZ DE VASCONCELOS,192141.0
2023,SP,FLORA RICA,1444.0
2023,SP,FLOREAL,2820.0
2023,SP,FLÓRIDA PAULISTA,14053.0
2023,SP,FLORÍNEA,3309.0
2023,SP,FRANCA,361435.0
2023,SP,FRANCISCO MORATO,175239.0
2023,SP,FRANCO DA ROCHA,154112.0
2023,SP,GABRIEL MONTEIRO,2793.0
2023,SP,GÁLIA,6427.0
2023,SP,GARÇA,43772.0
2023,SP,GASTÃO VIDIGAL,4073.0
2023,SP,GAVIÃO PEIXOTO,4819.0
2023,SP,GENERAL SALGADO,10652.0
2023,SP,GETULINA,10920.0
2023,SP,GLICÉRIO,4507.0
2023,SP,GUAIÇARA,11937.0
2023,SP,GUAIMBÊ,5706.0
2023,SP,GUAÍRA,40853.0
2023,SP,GUAPIAÇU,22201.0
2023,SP,GUAPIARA,17076.0
2023,SP,GUARÁ,20092.0
2023,SP,GUARAÇAÍ,7872.0
2023,SP,GUARACI,10962.0
2023,SP,GUARANI D'OESTE,1997.0
2023,SP,GUARANTÃ,6608.0
2023,SP,GUARARAPES,32564.0
2023,SP,GUARAREMA,31450.0
2023,SP,GUARATINGUETÁ,122451.0
2023,SP,GUAREÍ,17256.0
2023,SP,GUARIBA,39733.0
2023,SP,GUARUJÁ,309975.0
2023,SP,GUARULHOS,1375029.0
2023,SP,GUATAPARÁ,7611.0
2023,SP,GUZOLÂNDIA,4811.0
2023,SP,HERCULÂNDIA,9475.0
2023,SP,HOLAMBRA,15600.0
2023,SP,HORTOLÂNDIA,242450.0
2023,SP,IACANGA,11317.0
2023,SP,IACRI,6238.0
2023,SP,IARAS,9021.0
2023,SP,IBATÉ,34470.0
2023,SP,IBIRÁ,12286.0
2023,SP,IBIRAREMA,7193.0
2023,SP,IBITINGA,61529.0
2023,SP,IBIÚNA,78856.0
2023,SP,ICÉM,8166.0
2023,SP,IEPÊ,7983.0
2023,SP,IGARAÇU DO TIETÊ,24125.0
2023,SP,IGARAPAVA,28773.0
2023,SP,IGARATÁ,10267.0
2023,SP,IGUAPE,30499.0
2023,SP,ILHABELA,36261.0
2023,SP,ILHA COMPRIDA,12753.0
2023,SP,ILHA SOLTEIRA,26563.0
2023,SP,INDAIATUBA,264243.0
2023,SP,INDIANA,5032.0
2023,SP,INDIAPORÃ,3992.0
2023,SP,INÚBIA PAULISTA,3858.0
2023,SP,IPAUSSU,14549.0
2023,SP,IPERÓ,38385.0
2023,SP,IPEÚNA,7411.0
2023,SP,IPIGUÁ,6297.0
2023,SP,IPORANGA,4135.0
2023,SP,IPUÃ,15742.0
2023,SP,IRACEMÁPOLIS,23708.0
2023,SP,IRAPUÃ,7523.0
2023,SP,IRAPURU,7750.0
2023,SP,ITABERÁ,17831.0
2023,SP,ITAÍ,26781.0
2023,SP,ITAJOBI,16375.0
2023,SP,ITAJU,3819.0
2023,SP,ITANHAÉM,110893.0
2023,SP,ITAOCA,3411.0
2023,SP,ITAPECERICA DA SERRA,171751.0
2023,SP,ITAPETININGA,165440.0
2023,SP,ITAPEVA,93782.0
2023,SP,ITAPEVI,243027.0
2023,SP,ITAPIRA,74801.0
2023,SP,ITAPIRAPUÃ PAULISTA,4349.0
2023,SP,ITÁPOLIS,42000.0
2023,SP,ITAPORANGA,14728.0
2023,SP,ITAPUÍ,14140.0
2023,SP,ITAPURA,4504.0
2023,SP,ITAQUAQUECETUBA,380801.0
2023,SP,ITARARÉ,48052.0
2023,SP,ITARIRI,16758.0
2023,SP,ITATIBA,125328.0
2023,SP,ITATINGA,20283.0
2023,SP,ITIRAPINA,17521.0
2023,SP,ITIRAPUÃ,6224.0
2023,SP,ITOBI,8036.0
2023,SP,ITU,175855.0
2023,SP,ITUPEVA,69224.0
2023,SP,ITUVERAVA,40355.0
2023,SP,JABORANDI,6628.0
2023,SP,JABOTICABAL,75748.0
2023,SP,JACAREÍ,243543.0
2023,SP,JACI,7600.0
2023,SP,JACUPIRANGA,17082.0
2023,SP,JAGUARIÚNA,60861.0
2023,SP,JALES,49654.0
2023,SP,JAMBEIRO,6701.0
2023,SP,JANDIRA,124861.0
2023,SP,JARDINÓPOLIS,46206.0
2023,SP,JARINU,35352.0
2023,SP,JAÚ,145393.0
2023,SP,JERIQUARA,3559.0
2023,SP,JOANÓPOLIS,13274.0
2023,SP,JOÃO RAMALHO,4516.0
2023,SP,JOSÉ BONIFÁCIO,37783.0
2023,SP,JÚLIO MESQUITA,4566.0
2023,SP,JUMIRIM,3295.0
2023,SP,JUNDIAÍ,443624.0
2023,SP,JUNQUEIRÓPOLIS,20928.0
2023,SP,JUQUIÁ,17941.0
2023,SP,JUQUITIBA,29925.0
2023,SP,LAGOINHA,5032.0
2023,SP,LARANJAL PAULISTA,28028.0
2023,SP,LAVÍNIA,11245.0
2023,SP,LAVRINHAS,7344.0
2023,SP,LEME,103294.0
2023,SP,LENÇÓIS PAULISTA,68964.0
2023,SP,LIMEIRA,305755.0
2023,SP,LINDÓIA,7674.0
2023,SP,LINS,77853.0
2023,SP,LORENA,88451.0
2023,SP,LOURDES,2139.0
2023,SP,LOUVEIRA,52559.0
2023,SP,LUCÉLIA,21197.0
2023,SP,LUCIANÓPOLIS,2415.0
2023,SP,LUÍS ANTÔNIO,14079.0
2023,SP,LUIZIÂNIA,5334.0
2023,SP,LUPÉRCIO,4312.0
2023,SP,LUTÉCIA,2661.0
2023,SP,MACATUBA,17191.0
2023,SP,MACAUBAL,7880.0
2023,SP,MACEDÔNIA,3867.0
2023,SP,MAGDA,3149.0
2023,SP,MAIRINQUE,49691.0
2023,SP,MAIRIPORÃ,100522.0
2023,SP,MANDURI,10032.0
2023,SP,MARABÁ PAULISTA,5333.0
2023,SP,MARACAÍ,13447.0
2023,SP,MARAPOAMA,3244.0
2023,SP,MARIÁPOLIS,3818.0
2023,SP,MARÍLIA,244438.0
2023,SP,MARINÓPOLIS,1985.0
2023,SP,MARTINÓPOLIS,26045.0
2023,SP,MATÃO,82533.0
2023,SP,MAUÁ,455552.0
2023,SP,MENDONÇA,6003.0
2023,SP,MERIDIANO,4255.0
2023,SP,MESÓPOLIS,1945.0
2023,SP,MIGUELÓPOLIS,21067.0
2023,SP,MINEIROS DO TIETÊ,12186.0
2023,SP,MIRACATU,19095.0
2023,SP,MIRA ESTRELA,3162.0
2023,SP,MIRANDÓPOLIS,29290.0
2023,SP,MIRANTE DO PARANAPANEMA,17242.0
2023,SP,MIRASSOL,63126.0
2023,SP,MIRASSOLÂNDIA,4868.0
2023,SP,MOCOCA,69198.0
2023,SP,MOGI DAS CRUZES,461853.0
2023,SP,MOGI GUAÇU,156940.0
2023,SP,MOGI MIRIM,94816.0
2023,SP,MOMBUCA,3669.0
2023,SP,MONÇÕES,2114.0
2023,SP,MONGAGUÁ,61543.0
2023,SP,MONTE ALEGRE DO SUL,8527.0
2023,SP,MONTE ALTO,49882.0
2023,SP,MONTE APRAZÍVEL,24150.0
2023,SP,MONTE AZUL PAULISTA,18645.0
2023,SP,MONTE CASTELO,4233.0
2023,SP,MONTEIRO LOBATO,4472.0
2023,SP,MONTE MOR,64501.0
2023,SP,MORRO AGUDO,31079.0
2023,SP,MORUNGABA,14008.0
2023,SP,MOTUCA,4455.0
2023,SP,MURUTINGA DO SUL,4144.0
2023,SP,NANTES,2957.0
2023,SP,NARANDIBA,5429.0
2023,SP,NATIVIDADE DA SERRA,6879.0
2023,SP,NAZARÉ PAULISTA,18743.0
2023,SP,NEVES PAULISTA,9419.0
2023,SP,NHANDEARA,10759.0
2023,SP,NIPOÃ,5120.0
2023,SP,NOVA ALIANÇA,7009.0
2023,SP,NOVA CAMPINA,9296.0
2023,SP,NOVA CANAÃ PAULISTA,1941.0
2023,SP,NOVA CASTILHO,1182.0
2023,SP,NOVA EUROPA,10489.0
2023,SP,NOVA GRANADA,20798.0
2023,SP,NOVA GUATAPORANGA,2260.0
2023,SP,NOVA INDEPENDÊNCIA,4465.0
2023,SP,NOVAIS,5263.0
2023,SP,NOVA LUZITÂNIA,3527.0
2023,SP,NOVA ODESSA,62972.0
2023,SP,NOVO HORIZONTE,40600.0
2023,SP,NUPORANGA,7536.0
2023,SP,OCAUÇU,4353.0
2023,SP,ÓLEO,2493.0
2023,SP,OLÍMPIA,56089.0
2023,SP,ONDA VERDE,4687.0
2023,SP,ORIENTE,6374.0
2023,SP,ORINDIÚVA,6731.0
2023,SP,ORLÂNDIA,41937.0
2023,SP,OSASCO,729190.0
2023,SP,OSCAR BRESSANE,2553.0
2023,SP,OSVALDO CRUZ,32608.0
2023,SP,OURINHOS,111008.0
2023,SP,OUROESTE,10654.0
2023,SP,OURO VERDE,8288.0
2023,SP,PACAEMBU,14771.0
2023,SP,PALESTINA,12487.0
2023,SP,PALMARES PAULISTA,11700.0
2023,SP,PALMEIRA D'OESTE,9083.0
2023,SP,PALMITAL,21044.0
2023,SP,PANORAMA,15579.0
2023,SP,PARAGUAÇU PAULISTA,44133.0
2023,SP,PARAIBUNA,18126.0
2023,SP,PARAÍSO,6373.0
2023,SP,PARANAPANEMA,20193.0
2023,SP,PARANAPUÃ,4111.0
2023,SP,PARAPUÃ,10831.0
2023,SP,PARDINHO,6980.0
2023,SP,PARIQUERA-AÇU,19686.0
2023,SP,PARISI,2589.0
2023,SP,PATROCÍNIO PAULISTA,14889.0
2023,SP,PAULICÉIA,7870.0
2023,SP,PAULÍNIA,115099.0
2023,SP,PAULISTÂNIA,1990.0
2023,SP,PAULO DE FARIA,8201.0
2023,SP,PEDERNEIRAS,46873.0
2023,SP,PEDRA BELA,6422.0
2023,SP,PEDRANÓPOLIS,2658.0
2023,SP,PEDREGULHO,16309.0
2023,SP,PEDREIRA,46662.0
2023,SP,PEDRINHAS PAULISTA,2973.0
2023,SP,PEDRO DE TOLEDO,11523.0
2023,SP,PENÁPOLIS,63707.0
2023,SP,PEREIRA BARRETO,25037.0
2023,SP,PEREIRAS,8922.0
2023,SP,PERUÍBE,70120.0
2023,SP,PIACATU,5858.0
2023,SP,PIEDADE,54984.0
2023,SP,PILAR DO SUL,29014.0
2023,SP,PINDAMONHANGABA,171956.0
2023,SP,PINDORAMA,16049.0
2023,SP,PINHALZINHO,15584.0
2023,SP,PIQUEROBI,3501.0
2023,SP,PIQUETE,13032.0
2023,SP,PIRACAIA,27190.0
2023,SP,PIRACICABA,424551.0
2023,SP,PIRAJU,30095.0
2023,SP,PIRAJUÍ,24341.0
2023,SP,PIRANGI,11300.0
2023,SP,PIRAPORA DO BOM JESUS,19144.0
2023,SP,PIRAPOZINHO,27019.0
2023,SP,PIRASSUNUNGA,76402.0
2023,SP,PIRATININGA,14722.0
2023,SP,PITANGUEIRAS,37423.0
2023,SP,PLANALTO,4912.0
2023,SP,PLATINA,3333.0
2023,SP,POÁ,112826.0
2023,SP,POLONI,5931.0
2023,SP,POMPÉIA,21419.0
2023,SP,PONGAÍ,3414.0
2023,SP,PONTAL,45046.0
2023,SP,PONTALINDA,4457.0
2023,SP,PONTES GESTAL,2495.0
2023,SP,POPULINA,4160.0
